business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,plus_code,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.2837909, 'lng': 106.8380687}, 'viewport': {'northeast': {'lat': -6.282389770107279, 'lng': 106.8394010798927}, 'southwest': {'lat': -6.285089429892722, 'lng': 106.8367014201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Salihara Arts Center,ChIJ2Q7w62zyaS4RPxKjakDFMdw,4.6,ChIJ2Q7w62zyaS4RPxKjakDFMdw,GOOGLE,"['art_gallery', 'point_of_interest', 'establishment']",2377,"Jl. Salihara No.16, Ps. Minggu, Kota Jakarta Selatan",{'open_now': True},"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103145544342048360557"">Satrio Pinandhita</a>'], 'photo_reference': 'AZose0mYtvykgFgWwCdx9QFmUn6oAxOa2u9rkoeQhe5v36X0WA37VVOLUlpfg1U-xhJFluBoDtjYeZPO2-tXFzeDfE0mNgQNNIuJWwR9aUeNIK-kxh4z5DJoYsCAyPn2s_uRLmGdeeZ5IWZR4YEnnRHb8731YPf6LELZV1B0gfY8zMxzFxZL', 'width': 4288}]","{'compound_code': 'PR8Q+F6 Pasar Minggu, South Jakarta City, Jakarta', 'global_code': '6P58PR8Q+F6'}",
OPERATIONAL,"{'location': {'lat': -6.2806237, 'lng': 106.8292146}, 'viewport': {'northeast': {'lat': -6.278890620107279, 'lng': 106.8306567298927}, 'southwest': {'lat': -6.281590279892723, 'lng': 106.8279570701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinema XXI,ChIJG_R-DxjyaS4RXo-NoxmrbPE,4.6,ChIJG_R-DxjyaS4RXo-NoxmrbPE,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1885,"Jl. Warung Jati Barat No.39, RT.1/RW.5, Jati Padang, Kota Jakarta Selatan",,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113736254951326700116"">Tomi Satryatomo</a>'], 'photo_reference': 'AZose0kpPjDUr76FTx6JS2tXm3rUEf76ZLzHZqNjnyLq96Ta92iNVdlyRafFVN9i5B1QTSIql6DlxkT46qc3NVUqF_X1PT62N6YaenJUH0cOtXZI9AwXstH9R9sJtpaAR8caTfBKeP-lYkMsaEfdP_AKYssJPJ-rl_Ow30W7D3U0TvVew0QM', 'width': 5312}]","{'compound_code': 'PR9H+QM Jati Padang, South Jakarta City, Jakarta', 'global_code': '6P58PR9H+QM'}",
CLOSED_TEMPORARILY,"{'location': {'lat': -6.2783196, 'lng': 106.8294278}, 'viewport': {'northeast': {'lat': -6.276878970107278, 'lng': 106.8309415298927}, 'southwest': {'lat': -6.279578629892722, 'lng': 106.8282418701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,MoveOn Pictures - PT. Paraqita Bintang Sinema,ChIJPTxBxg3zaS4RifKUxynNkPI,5.0,ChIJPTxBxg3zaS4RifKUxynNkPI,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1,"PHILIPS New Building, Jl. Buncit Raya No.kav. 100, RT.1/RW.7, West Pejaten, South Jakarta City",,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112630987333715208274"">SETYO PRABOWO</a>'], 'photo_reference': 'AZose0m5lBMeISE5BQuB_r-yX4tJiIZLY1VsnnFN4cFQq769wwDG66qAIgCuDwzu56uANYk_G9OqvC-j8nJejFD_-jOBChRkIZJSESYjkTbUvGOJVo9d7YbWLrprVCh5IaKRFkQKrpNlblQP2BrH4-MRmOo9aXJEnCRP3wSv-_F6ZHnMdJFa', 'width': 1600}]","{'compound_code': 'PRCH+MQ West Pejaten, South Jakarta City, Jakarta', 'global_code': '6P58PRCH+MQ'}",True
CLOSED_TEMPORARILY,"{'location': {'lat': -6.282347, 'lng': 106.8264935}, 'viewport': {'northeast': {'lat': -6.281100920107277, 'lng': 106.8277973798927}, 'southwest': {'lat': -6.283800579892721, 'lng': 106.8250977201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Citra Ekasarana Persada. PT,ChIJAWcoCxnyaS4RwLBLnUO9ziA,3.6,ChIJAWcoCxnyaS4RwLBLnUO9ziA,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",10,"JL. Raya Buncit, No. 30, RT. 011 RW. 07, RT.1/RW.11, Ragunan, Kota Jakarta Selatan",,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116404205868391026999"">ACHMAD RAZAVI</a>'], 'photo_reference': 'AZose0mLCE_h0nxdhoOhXlrkyc_02F_RK48M5Yd3uz8mRQXZN110fmPTZLGcOlwkSPRy4YF-50M6wjJeaMd6S-MsxMZFrxcnde7kHCh5gWvykAx3zZr2c8U3hKvmvBJROvDJRGKd2ir1uwCVEkmZDFj1u4nQh4BN3PcPz48462h_2BSfrZ3O', 'width': 4160}]","{'compound_code': 'PR9G+3H Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58PR9G+3H'}",True
OPERATIONAL,"{'location': {'lat': -6.2754566, 'lng': 106.816261}, 'viewport': {'northeast': {'lat': -6.274097620107278, 'lng': 106.8175281298927}, 'southwest': {'lat': -6.276797279892722, 'lng': 106.8148284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mural photo spot,ChIJZyuXZJXxaS4RFFpUKh3zRt8,5.0,ChIJZyuXZJXxaS4RFFpUKh3zRt8,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"Jl. Benda Raya No.10A, RT.5/RW.4, Cilandak Tim., Kota Jakarta Selatan",,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106623914941429277694"">B Aimee</a>'], 'photo_reference': 'AZose0lms50vF0DdbK3qyhm0Aw86FsdqsFYjKda2Gor2Bi96XZsfUzGAKTbQKST2ftmJqhdVxQfVYWVwNf3bcxrrQRu1tmuVJ9pFrZNDD97y4MomLDaXYKPOoNF8v11moSgfyY9Y58ZdTnWnZjW_f1az-uZZxMlLhXalHVWIm_zhSvNqqwSu', 'width': 2560}]","{'compound_code': 'PRF8+RG East Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PRF8+RG'}",
OPERATIONAL,"{'location': {'lat': -6.286220999999999, 'lng': 106.8078893}, 'viewport': {'northeast': {'lat': -6.284856670107277, 'lng': 106.8092378798927}, 'southwest': {'lat': -6.287556329892722, 'lng': 106.8065382201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GALATAMA BAWAL BRANTAS,ChIJL8_lCO7xaS4R83mNw4Cue1o,4.9,ChIJL8_lCO7xaS4R83mNw4Cue1o,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"Jl. Pangeran Antasari Blok Swadaya 1 No.1, RT.10/RW.1, Cilandak Bar., Kota Jakarta Selatan",{'open_now': False},"[{'height': 1344, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113159502873439628981"">A Google User</a>'], 'photo_reference': 'AZose0m9gSN1AbYkIYe02-w1Mjrt_e28QcaxsmaA6JJyrS_w_cPUc6nROK8PU2dnPzdMHwk5_ypfBP31AZ3l8-MOuMBfd-zElOTVtLfK5dM72d-NrJWjCVM_LKJ50Sr-suLGwq4LIkPHtA_5W31nR8Tdvo1lfcXjsDOZOjiSYhRJuNOtDffj', 'width': 756}]","{'compound_code': 'PR75+G5 West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PR75+G5'}",
OPERATIONAL,"{'location': {'lat': -6.2714452, 'lng': 106.8209369}, 'viewport': {'northeast': {'lat': -6.269823620107277, 'lng': 106.8222125298927}, 'southwest': {'lat': -6.272523279892721, 'lng': 106.8195128701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Playground Kemang,ChIJ3_yZ8YDxaS4Rm0_kwajzumA,4.5,ChIJ3_yZ8YDxaS4Rm0_kwajzumA,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",897,"Jl. Kemang Dalam III No.B6, RT.4/RW.3, Bangka, Kota Jakarta Selatan",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102429694772470791228"">Jati Jajar Wibowo</a>'], 'photo_reference': 'AZose0nZQZtTqfdedX7RsSIAErOoXvyuEk9ubA1IwAi2sAKORPno8AaMaHL0SZF-iZ8l0Q_Vq7HpUL49qJ5kJazA184UnlEuGPSA517BUAnOZzhhvNlFJ6OIdEakiVd1U6ELt_p8wGV6MM8ki35AFW5ZxW6EmadwXmdZ7EMBvXaQ1SkD5amY', 'width': 1920}]","{'compound_code': 'PRHC+C9 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRHC+C9'}",
OPERATIONAL,"{'location': {'lat': -6.277138799999999, 'lng': 106.8131189}, 'viewport': {'northeast': {'lat': -6.275789070107278, 'lng': 106.8144279298927}, 'southwest': {'lat': -6.278488729892722, 'lng': 106.8117282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hauwke's Auto Gallery,ChIJi1SMZ_bxaS4RF1QDCINESSA,4.3,ChIJi1SMZ_bxaS4RF1QDCINESSA,GOOGLE,"['art_gallery', 'car_repair', 'point_of_interest', 'establishment']",145,"Jl. Puri Mutiara VI No. 18B, Cipete, RT.6/RW.4, Cilandak Tim., Kota Jakarta Selatan",{},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102068558018743042088"">Iwan Setiawan</a>'], 'photo_reference': 'AZose0kFfe-Zf_Qnrklds7tB6aPiL9HVt_JAkUuoXpWqnkjrt26kHfAaSASB4Tc63GONKN8EtC-29m--Vs20wYCsyw1wujyLxO7WPJY5Q84KetepvJ798igUgcFps54M1pBnjtWYqV_VkoALODl2X2GoTJbsKEh28qNoe6T3BlxS2Ep0IG4N', 'width': 4128}]","{'compound_code': 'PRF7+47 East Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PRF7+47'}",
OPERATIONAL,"{'location': {'lat': -6.272980500000001, 'lng': 106.8163075}, 'viewport': {'northeast': {'lat': -6.271720120107278, 'lng': 106.8176392798927}, 'southwest': {'lat': -6.274419779892722, 'lng': 106.8149396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Kinosaurus Jakarta,ChIJ-SEyBn_xaS4RiP-SgI-k__g,4.5,ChIJ-SEyBn_xaS4RiP-SgI-k__g,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",318,"Jl. Kemang Sel. No.99 a, RT.1/RW.2, Bangka, Kota Jakarta Selatan",{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105810109637892814954"">Aditya Diveranta</a>'], 'photo_reference': 'AZose0nKI9MM0P89xxZlyKaWuhjXPcRhoADujGppfuNeRSdtdV3c4q0vJx2TZowyb6y-J_zLBIxhoKjdgo6xkZ8yf6S5bUU01RuX5yVVuTD1LjlqK0ZJKFsUOZPqqNlt8VAAy3l7INJYXqfWCmT8wnDR4MGV8pOTmKUGbANbGLBAm0NHmABp', 'width': 4128}]","{'compound_code': 'PRG8+RG Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRG8+RG'}",
CLOSED_PERMANENTLY,"{'location': {'lat': -6.271186, 'lng': 106.8070316}, 'viewport': {'northeast': {'lat': -6.269904420107278, 'lng': 106.8084140798927}, 'southwest': {'lat': -6.272604079892722, 'lng': 106.8057144201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Daftar Indovision (Pasang),ChIJ6SeCzo_xaS4RIfxfaz27xzo,5.0,ChIJ6SeCzo_xaS4RIfxfaz27xzo,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",1,"Jl. Asem II No.14, RT.13/RW.2, Cipete Sel., Kota Jakarta Selatan",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100345118054246609051"">Bondhan Feby Respati</a>'], 'photo_reference': 'AZose0kaD-h35r6Gej_lgGj8wmXwVwm_8ip01mC79Q5vOePe67EThaqF8YSvO05kI42MMYdHQLDcBj9hBuKbYJNApvQ2eEwRfXFBeHEcwcmG0clqxF9I5mNS9IaS_vVJ-XiwLb98Ept5JWfOWmTVB4ZpZA412kCjLVOOu8Z9TF063woersx4', 'width': 4160}]","{'compound_code': 'PRH4+GQ South Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PRH4+GQ'}",True
OPERATIONAL,"{'location': {'lat': -6.311940799999999, 'lng': 106.8208153}, 'viewport': {'northeast': {'lat': -6.300053499999999, 'lng': 106.8304469}, 'southwest': {'lat': -6.323016700000001, 'lng': 106.8114029}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ragunan Zoo,ChIJfXt_sf3taS4Rmga1Wj8q3fk,4.5,ChIJfXt_sf3taS4Rmga1Wj8q3fk,GOOGLE,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",99680,"Jl. Harsono RM No.1, Ragunan, Kota Jakarta Selatan",{'open_now': True},"[{'height': 513, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103351833155018085048"">A Google User</a>'], 'photo_reference': 'AZose0nkVP2e7iasp7QmF1DB644BRJUTp8sTNFVu6IY0eGacpcB0oOz3Di9jN3i51xu4-reCoK_RWLIAYQbRkKlvVZLJCM53Ybw-JVxLlDqVKsBmqhsisv3xBUcnt6l8gnwp3G-k-D6FNoswtCbDPMJp3WieEnRVqBjS7ngvuqrBgxy4dGIE', 'width': 708}]","{'compound_code': 'MRQC+68 Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58MRQC+68'}",
OPERATIONAL,"{'location': {'lat': -6.2955178, 'lng': 106.817814}, 'viewport': {'northeast': {'lat': -6.294164720107278, 'lng': 106.8191780298927}, 'southwest': {'lat': -6.296864379892722, 'lng': 106.8164783701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agro Edu Wisata Ragunan,ChIJDUPFhmnzaS4RNBDP-IhJuGo,5.0,ChIJDUPFhmnzaS4RNBDP-IhJuGo,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"PR39+Q5F, RT.1/RW.5, Ragunan, South Jakarta City",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110972291129506572468"">ida sani</a>'], 'photo_reference': 'AZose0lUkcA4ODWeNqPCtGGzH6r5EuZBgFGaZXP4Jx_e8XfuoX5hk6Ju1f7cjuD8PSU35B3sLUgnvtIEED4sBVlgONRnnAkUAk2IuVusHiLK305eHWy9m-VmcJWy_rkF8Xsd57eNYfFkhR8Zr1dp4qeGGRA7C9Ixx33XGshBxQi_impaENid', 'width': 3000}]",,
OPERATIONAL,"{'location': {'lat': -6.3105562, 'lng': 106.8166874}, 'viewport': {'northeast': {'lat': -6.309191970107278, 'lng': 106.8180373298927}, 'southwest': {'lat': -6.311891629892722, 'lng': 106.8153376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu Barat Kebun Binatang Ragunan,ChIJP-N43-nvaS4R-ZaTS1zBTlw,4.5,ChIJP-N43-nvaS4R-ZaTS1zBTlw,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",53,"Jl. Kav. Polri, Ragunan, Kota Jakarta Selatan",{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100927266203041010461"">A Google User</a>'], 'photo_reference': 'AZose0mT2lQRQTdHDK5jLwZ13ax8FmW-qqxQRSgKzY8wgE56Gn-7kPChAsoj9Go6iSBSCMbcqhRyxFG00IX6759Qs8i_RpWS1mGrasK88AmPTvl16cKlxDgMpgxD_UYJnDpjFVy4xEcs_oC2x3aFTYiwCGRwLo-fUNzLVqcBbyxcK7wgMJAe', 'width': 3120}]",,
OPERATIONAL,"{'location': {'lat': -6.3124563, 'lng': 106.8201867}, 'viewport': {'northeast': {'lat': -6.311106470107278, 'lng': 106.8215365298927}, 'southwest': {'lat': -6.313806129892722, 'lng': 106.8188368701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Schmutzer Primate Center,ChIJsbItyf3taS4RpK3on9INpGg,4.4,ChIJsbItyf3taS4RpK3on9INpGg,GOOGLE,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",822,"MRQC+237, RT.10/RW.7, Ragunan, South Jakarta City",,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116437584872897766389"">Elia Tan</a>'], 'photo_reference': 'AZose0krfQ7UsIQffzINzMryVKUZ6wYJOqFnSWZuNA7X_imsIQDCB_9-KCqztNErUbKhZZwNEdKleI8W1xLbIY2I7cLBWwe2uBR67JAsXWFoqvFzlD40uxdlQeHltVOcYEf2swOFx5I4BSa-c6oK8BWjB6GtNIWayNufBBp0N9_ejltkbn9-', 'width': 4032}]",,
OPERATIONAL,"{'location': {'lat': -6.305517999999999, 'lng': 106.8205461}, 'viewport': {'northeast': {'lat': -6.304171920107279, 'lng': 106.8219060298927}, 'southwest': {'lat': -6.306871579892722, 'lng': 106.8192063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang Macan Tutul,ChIJ7WP9_oTtaS4R6Z4M4WHFxCE,5.0,ChIJ7WP9_oTtaS4R6Z4M4WHFxCE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"Jl. Harsono RM No.1, RT.2/RW.4, Ragunan, Kota Jakarta Selatan",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115468302658776685001"">Chepi Stiawan Saja</a>'], 'photo_reference': 'AZose0mbd4Mv7qXFA3N1JUrKIdA4Z6yrWYOaQu5izgbn19HH1eyCC6BDSc88mblhFERDAouhI_EgymftV2EN_aQC56MSkd9OqsjoW-slmB-SoDzpoLLgCEQKZ06rajpePo6MBpGyyKyypVm8qmnwzO6B-jcZ2OXcIHJhb6VShAKl0MBfRF_l', 'width': 4160}]","{'compound_code': 'MRVC+Q6 Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58MRVC+Q6'}",
OPERATIONAL,"{'location': {'lat': -6.3068411, 'lng': 106.8190401}, 'viewport': {'northeast': {'lat': -6.305304270107278, 'lng': 106.82136045}, 'southwest': {'lat': -6.308003929892722, 'lng': 106.81826665}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Satwa Anak,ChIJFRZAnv3taS4RXB0Xn8has6Q,4.6,ChIJFRZAnv3taS4RXB0Xn8has6Q,GOOGLE,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",485,"Jl. Harsono RM, RT.10/RW.7, Ragunan, Kota Jakarta Selatan",{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113227136233323937808"">Lissa Helisnawati</a>'], 'photo_reference': 'AZose0k0WohWwM8-XMEzfpyrU3V0h_pTGoZSbDXBjVFTVuHRhN8pd2MNzRlo9zz0a0rYgqi_CgLT1QP3P1YYMqIHpINfbzUQDb1ZHoaXMv6OLydMv3I7vftf0-x3_ytNCyit04VW6knuq9DzvFjSdQgaoprHJACvbPyR5Qt_MxeYvaTq8rok', 'width': 3000}]","{'compound_code': 'MRV9+7J Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58MRV9+7J'}",
OPERATIONAL,"{'location': {'lat': -6.3031394, 'lng': 106.825639}, 'viewport': {'northeast': {'lat': -6.301775320107278, 'lng': 106.8269902298927}, 'southwest': {'lat': -6.304474979892722, 'lng': 106.8242905701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pesona Aquarium Kebagusan,ChIJ1QnzdvntaS4RIGFiIYYYIjk,4.3,ChIJ1QnzdvntaS4RIGFiIYYYIjk,GOOGLE,"['aquarium', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",905,"Kav. 37B, Jl. Kebagusan Raya No.9, RT.9/RW.7, Ragunan, Kota Jakarta Selatan",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110398297125148490255"">A Google User</a>'], 'photo_reference': 'AZose0leHUNf6JsRvIkY1Lh7jAW1HYQAYpz66zV3hvk9fy0okLGTVlMPKMI7omiyJFXrOojAVw1yrDsfF-5xhda9nd9frk5cjuwJ94wqq0Got_YK4P0q6FhrFIzwWolwCD3Zlncf14c6M2SzMqZkTXLT7c3Skq_a2NAw6VeGcd6aCd9WGSfJ', 'width': 1440}]","{'compound_code': 'MRWG+P7 Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58MRWG+P7'}",
OPERATIONAL,"{'location': {'lat': -6.311038, 'lng': 106.8308689}, 'viewport': {'northeast': {'lat': -6.309687070107277, 'lng': 106.8322189298927}, 'southwest': {'lat': -6.312386729892721, 'lng': 106.8295192701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jonii aquarium custom,ChIJCY3o8fztaS4RQblmvn3aeuA,4.8,ChIJCY3o8fztaS4RQblmvn3aeuA,GOOGLE,"['aquarium', 'point_of_interest', 'establishment']",21,"4, Jl. Kebagusan III depan wisma 77 No.51, RW.5, Kebagusan",{'open_now': True},"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110238459131345535940"">A Google User</a>'], 'photo_reference': 'AZose0maEFzbOSKI2RqDuHhI7lmmJwLN3I5_GqJPAqgdeaMpXQ6lRJS07hSbJnGmexnd9dVBFVNdVeKFBFE60Eus-UiX-0ZgdFHyX81VgE2H0V8_YbG_vzPMxTTgf-Q1i949CfXxoJYmIGfSG8NksyZ0J0Ds9T7XaKea6XZ1FrwQQk19sER3', 'width': 1440}]","{'compound_code': 'MRQJ+H8 Kebagusan, South Jakarta City, Jakarta', 'global_code': '6P58MRQJ+H8'}",
OPERATIONAL,"{'location': {'lat': -6.2981392, 'lng': 106.8270525}, 'viewport': {'northeast': {'lat': -6.296816920107277, 'lng': 106.8285473798927}, 'southwest': {'lat': -6.299516579892721, 'lng': 106.8258477201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gallery Kangmas,ChIJWR13nAfyaS4RcMuzXGizlVQ,4.7,ChIJWR13nAfyaS4RcMuzXGizlVQ,GOOGLE,"['art_gallery', 'point_of_interest', 'establishment']",3,"Jalan Kebagusan Raya No. 80 RT 005/001, Jl. puskesmas, RT.4/RW.1, Kebagusan, South Jakarta City",{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117347407971858996935"">A Google User</a>'], 'photo_reference': 'AZose0nrLNqdluLtdx4Qf5g8k53yOCcgDoxW1sNkmDGWR3TFE5fCCq0x5kbYoWMefGGMODO8mD5-WThQgvxqDpTMayjBw4rvGfwLR7DowNXnPDMWOH9c3gdpu5fobo3iFUJcTJvQO1BASe5pbGTVo8946D5mLKGu_Zef2MjTlk5e9zwkHbdd', 'width': 2988}]","{'compound_code': 'PR2G+PR Kebagusan, South Jakarta City, Jakarta', 'global_code': '6P58PR2G+PR'}",
OPERATIONAL,"{'location': {'lat': -6.3102779, 'lng': 106.8181057}, 'viewport': {'northeast': {'lat': -6.308928070107278, 'lng': 106.8194555298927}, 'southwest': {'lat': -6.311627729892722, 'lng': 106.8167558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang Gajah,ChIJ4xX625ftaS4RZD_R5JxuP7I,4.7,ChIJ4xX625ftaS4RZD_R5JxuP7I,GOOGLE,"['zoo', 'point_of_interest', 'establishment']",108,"RT.10/RW.7, Ragunan, Kota Jakarta Selatan",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109867765571891456476"">Candali Rcb</a>'], 'photo_reference': 'AZose0mLFwc9j5CRWx2_cjmYoA6NacHi9X3srlGdpA-bOax3X1D9N6I0-nQ-W8fsOYovLESp-UxZs2OMb0vM7pAK3otaXrSDtrCqSHh69Un4x7Ib9YLPfKSyHgoYXsJad2hRd2HWn72Gx0HLKGCn_bfff_QCk9j6kz5_wpFlIOGK7vCtb7u8', 'width': 4160}]","{'compound_code': 'MRQ9+V6 Ragunan, South Jakarta City, Jakarta', 'global_code': '6P58MRQ9+V6'}",
OPERATIONAL,"{'location': {'lat': -6.3118868, 'lng': 106.8240119}, 'viewport': {'northeast': {'lat': -6.310536970107277, 'lng': 106.8253617298927}, 'southwest': {'lat': -6.313236629892722, 'lng': 106.8226620701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Harimau Sumatera (Sumatran Tiger),ChIJW8FykEztaS4R-cBNsIGJzyI,4.4,ChIJW8FykEztaS4R-cBNsIGJzyI,GOOGLE,"['zoo', 'point_of_interest', 'establishment']",41,"MRQF+6JR, RT.9/RW.7, Ragunan, South Jakarta City",,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104689326465363247660"">Adhee Forever</a>'], 'photo_reference': 'AZose0kibvjsMbXV--rSjUKMeOoFD_c_UtLXTAOS_iRaotusjUef_AEnkIdqG2OnOPUoIm7_s6VelQhJ9eG8gTenQAUvYyP4cB5aAKV5zD0pBK7ZAvB3WgGfL8A3OOVAlO8YrjbFMQsFo5g2qnQmitOMjSBlSmtqmSsqruCCdqAD_Kk3kDtH', 'width': 3464}]",,
