business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,photos,price_level
OPERATIONAL,"{'location': {'lat': -6.2250136, 'lng': 106.829553}, 'viewport': {'northeast': {'lat': -6.223697770107278, 'lng': 106.8308919798927}, 'southwest': {'lat': -6.226397429892722, 'lng': 106.8281923201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kuningan City Mall,{'open_now': True},ChIJ6UdZViTzaS4RUpRN_R2PDUI,4.4,ChIJ6UdZViTzaS4RUpRN_R2PDUI,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",34918,"Jl. Prof. DR. Satrio No.Kav. 18, Kuningan, Karet Kuningan, Kota Jakarta Selatan","{'compound_code': 'QRFH+XR Karet Kuningan, South Jakarta City, Jakarta', 'global_code': '6P58QRFH+XR'}","[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102593525336536383929"">raja bhai</a>'], 'photo_reference': 'AZose0mqy4KLCvH5Ycv7BD0T39oCGOZwvnp-RKbwmneaRLGyVJXW3qqKBQYda9o1G2jftNXE6FoihowfS2_Fegplv7sc-9iD6fgG0RTwFEvwToPcTYlhcoJewagrK9NeNLw3XmuHJDq3TE30YxlzAiWJtRh-ilDEIsiJfJ63jaXNyKAyahfI', 'width': 4608}]",
OPERATIONAL,"{'location': {'lat': -6.224051999999999, 'lng': 106.826051}, 'viewport': {'northeast': {'lat': -6.222692320107278, 'lng': 106.8274039298927}, 'southwest': {'lat': -6.225391979892722, 'lng': 106.8247042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Artha Mas,{'open_now': True},ChIJa33tsPvzaS4R2FGYTPUtBY4,5.0,ChIJa33tsPvzaS4R2FGYTPUtBY4,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"ITC Kuningan Lantai 1, JL Prof. Dr. Satrio Setiabudi, RT.11/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.224156, 'lng': 106.8272128}, 'viewport': {'northeast': {'lat': -6.222737570107278, 'lng': 106.8282858298927}, 'southwest': {'lat': -6.225437229892722, 'lng': 106.8255861701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bellesimo,{'open_now': True},ChIJAYcgRfrzaS4REOiSTNXzkGw,4.2,ChIJAYcgRfrzaS4REOiSTNXzkGw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",22,"QRGG+8VP, Mall Ambasador, Jl. Prof. DR. Satrio, RT.11/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.223262999999999, 'lng': 106.825929}, 'viewport': {'northeast': {'lat': -6.221858870107277, 'lng': 106.8271143298927}, 'southwest': {'lat': -6.224558529892721, 'lng': 106.8244146701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Papin Shop,{'open_now': True},ChIJK435xfvzaS4RBFcCtBk00AQ,5.0,ChIJK435xfvzaS4RBFcCtBk00AQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"ITC Kuningan Lt 2 Blok D5 No 3A Jalan Prof Dr Satrio, RT.11/RW.4, Kuningan, Karet Kuningan, DKI Jakarta",,,
OPERATIONAL,"{'location': {'lat': -6.247266499999999, 'lng': 106.8278805}, 'viewport': {'northeast': {'lat': -6.245875370107278, 'lng': 106.8292507798927}, 'southwest': {'lat': -6.248575029892722, 'lng': 106.8265511201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,KAMARCUPANG,{'open_now': True},ChIJ91xzAT7zaS4RmvlJE3_NMNg,5.0,ChIJ91xzAT7zaS4RmvlJE3_NMNg,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"QR3H+35W, RT.2/RW.2, Tegal Parang, South Jakarta City",,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114696848140760073850"">Eefsya channel</a>'], 'photo_reference': 'AZose0nSfZuPfJt7h_OiHzQwVIDG20T3hdzmuN6hv-0UFaM6xB6iDSDiF9uJWwzu9kf1Z8iXRsiMW-gzDg147KlasRT07fg08-4KS5VkCXQKRZ8xfQRis14CxDHsAJ5fcxtZjMuG8dxjDebK_uYngAwbx-eod-Yz1MtELJ2BwF11BjyMOhu1', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.2482704, 'lng': 106.8249081}, 'viewport': {'northeast': {'lat': -6.246947770107277, 'lng': 106.8262612798927}, 'southwest': {'lat': -6.249647429892722, 'lng': 106.8235616201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Warung Mpok Ja O,{'open_now': True},ChIJS78M-BnzaS4RE4XZsxjL6Ys,5.0,ChIJS78M-BnzaS4RE4XZsxjL6Ys,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Mampang Prapatan VII No.22, RW.3, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR2F+JX Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR2F+JX'}",,
OPERATIONAL,"{'location': {'lat': -6.2450456, 'lng': 106.8308119}, 'viewport': {'northeast': {'lat': -6.243697020107279, 'lng': 106.8321800298927}, 'southwest': {'lat': -6.246396679892722, 'lng': 106.8294803701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Toko Hendra Herawati,{'open_now': True},ChIJvUJhQpnzaS4RFhb7rKOLxkA,5.0,ChIJvUJhQpnzaS4RFhb7rKOLxkA,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Mampang Prapatan IV No.36, RW.2, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR3J+X8 Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR3J+X8'}",,
OPERATIONAL,"{'location': {'lat': -6.243924, 'lng': 106.825208}, 'viewport': {'northeast': {'lat': -6.242609920107277, 'lng': 106.8264999798927}, 'southwest': {'lat': -6.245309579892721, 'lng': 106.8238003201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,BELANJA DI LION PARCEL,{'open_now': True},ChIJFTnu27fzaS4RBiqgWf4SSHA,5.0,ChIJFTnu27fzaS4RBiqgWf4SSHA,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Mampang Prapatan I No.39, RT.4/RW.6, Mampang Prpt., Kota Jakarta Selatan","{'compound_code': 'QR4G+C3 Mampang Prapatan, South Jakarta City, Jakarta', 'global_code': '6P58QR4G+C3'}","[{'height': 861, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117514597651769557187"">A Google User</a>'], 'photo_reference': 'AZose0nPKvavbc0okQdOoDhWg_86n8Tizr2IXzZ5myAAmUhQhvPg-eFawUhPh7rG8cJhJrClxLS-x4u7HxrFsEW6j7n8HZ-S7omij2TR-7cHHMP14cCkhLC_NnEKcRedclDgHjgSzgiCBqUXMmQnB6hPBJfKvhS7rxwQLvTuDkGviSUxTlcQ', 'width': 862}]",
OPERATIONAL,"{'location': {'lat': -6.2433724, 'lng': 106.8289443}, 'viewport': {'northeast': {'lat': -6.242049720107278, 'lng': 106.8302902298927}, 'southwest': {'lat': -6.244749379892722, 'lng': 106.8275905701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Laundry Mart,{'open_now': True},ChIJO-LfT9vzaS4R0f5xb5dNa_4,4.8,ChIJO-LfT9vzaS4R0f5xb5dNa_4,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",8,"Jl. Mampang Prapatan II No.21, RT.9/RW.2, Mampang Prpt., Kota Jakarta Selatan","{'compound_code': 'QR4H+JH Mampang Prapatan, South Jakarta City, Jakarta', 'global_code': '6P58QR4H+JH'}",,
OPERATIONAL,"{'location': {'lat': -6.248069500000001, 'lng': 106.8259489}, 'viewport': {'northeast': {'lat': -6.246786620107279, 'lng': 106.8273028298927}, 'southwest': {'lat': -6.249486279892723, 'lng': 106.8246031701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kafani Cell IV,{'open_now': False},ChIJdRY5SXnzaS4RpzrvI_UEuNg,5.0,ChIJdRY5SXnzaS4RpzrvI_UEuNg,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Mampang Prpt. Raya No.80, RT.8/RW.3, Tegal Parang, South Jakarta City","{'compound_code': 'QR2G+Q9 Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR2G+Q9'}","[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104007396316840876524"">Zaenudin Moh Zein</a>'], 'photo_reference': 'AZose0kesvsGySrhuJcL5wLFkKXufQMIZrHtu8yiGWAmhl9rR28yvyTKBIpf_N3RTGDE8_y3NXjpTpuHRF8GNpNWEKYCUm0ocYfh-dia-zX0l85JyE-gXcIcX-8aM28_SIzATqYYEoQ_rV34dpiHNzsOj9pD58ilC6-pvJkEd9bRh-Vz5_GV', 'width': 2304}]",
OPERATIONAL,"{'location': {'lat': -6.245431700000001, 'lng': 106.8321691}, 'viewport': {'northeast': {'lat': -6.244086170107278, 'lng': 106.8335519298927}, 'southwest': {'lat': -6.246785829892722, 'lng': 106.8308522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,KAYLA JAYA PRABOT’S FAMILY,{'open_now': True},ChIJW1jRpYjzaS4R9-cpXy4GzwU,5.0,ChIJW1jRpYjzaS4R9-cpXy4GzwU,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Tegal Parang Sel. No.4B, RT.6/RW.2, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR3J+RV Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR3J+RV'}","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117232172508708382598"">A Google User</a>'], 'photo_reference': 'AZose0njgtm9yqizcmt_OfWavK8DFDrjdnoIEHZP87cfcUxCsVe2d9GJ0_Be786f5wBLxEhVLU12PE8TXJRHQBEbJEOEYLRql9Q0xelEKiDfHNG2OOntb8OEYzAAWOlTw-2rMitWJHGxRYFq6sbBquasF-mBEQngQSvIbUmpuVTU0Zt2cAx7', 'width': 3120}]",
OPERATIONAL,"{'location': {'lat': -6.2498406, 'lng': 106.831619}, 'viewport': {'northeast': {'lat': -6.248523820107278, 'lng': 106.8329704298927}, 'southwest': {'lat': -6.251223479892722, 'lng': 106.8302707701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,ABA,{'open_now': True},ChIJQ_1tsc_zaS4R-sDre7qS3N0,4.2,ChIJQ_1tsc_zaS4R-sDre7qS3N0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",18,"Jl. Tegal Parang Selatan I No.25 V, RT.6/RW.4, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR2J+3J Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR2J+3J'}","[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102523570856841465540"">angga eka prasetya</a>'], 'photo_reference': 'AZose0lHksr_YjZoERRWHL762nQ52PGfjtOWNie-7qSm3jzzD2OQG2vKGgEshgO00rqRucFdoEIEmQDMtXkKT8U73vQAdkGpaBpmg4zvTKKO0WdMJXh7JeQFJpv5zFKmKndRJdue9XIvYu83IW-x_ZMxibaZgm_qvPHs8H0rAeXizmw2kCI-', 'width': 2048}]",
OPERATIONAL,"{'location': {'lat': -6.2462776, 'lng': 106.8283826}, 'viewport': {'northeast': {'lat': -6.244926120107279, 'lng': 106.8297280298927}, 'southwest': {'lat': -6.247625779892723, 'lng': 106.8270283701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Lemari Reza,{'open_now': True},ChIJAUBswdrzaS4Ruuwz0xxXPGE,4.5,ChIJAUBswdrzaS4Ruuwz0xxXPGE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",4,"Jl. A No.7, RT.8/RW.2, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR3H+F9 Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR3H+F9'}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104561259903830228326"">Reza Maulana</a>'], 'photo_reference': 'AZose0lmw4wXAcVRwtaxXimbAkciIDdkXcuF8EIvUlRJnW0FWbYGYjPKhHvLtuer6vfF30R7Uv905ExMIQn1_6GbS_XERYMOLrJ9-hU31iqruXbZctGRN_o9fEzLAefhrVCrIGj7U5BEl9eo5fZqG67fumoYXcGhwmrlJT-0dQyVfhVjUI4R', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.2402809, 'lng': 106.8217246}, 'viewport': {'northeast': {'lat': -6.238958470107278, 'lng': 106.8230265798927}, 'southwest': {'lat': -6.241658129892722, 'lng': 106.8203269201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Warung Roko Pak Yoyo/Ujang,{'open_now': True},ChIJ-4LsXt7zaS4R9glETPfgX0U,4.0,ChIJ-4LsXt7zaS4R9glETPfgX0U,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Kapten Tendean No.41, RT.2/RW.3, Kuningan Bar., Kota Jakarta Selatan","{'compound_code': 'QR5C+WM West Kuningan, South Jakarta City, Jakarta', 'global_code': '6P58QR5C+WM'}","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115435948047944091641"">A Google User</a>'], 'photo_reference': 'AZose0mugBWc9nGcTUvKP3HRhuJCKYyLzebDK2QzYq06l886bQ2ToVaJxXijsHYONcPhPRQ142pS5luvU8azpq2JJpv6xPfO6TWqU6VXItmIrarAexIAicqQ5PSsBxP_AM5ORhC7tP47SlQJeJI7uaEJ95OUYvbuFgv5BMig_oFdt9PkkqjO', 'width': 3120}]",
OPERATIONAL,"{'location': {'lat': -6.2486301, 'lng': 106.8326056}, 'viewport': {'northeast': {'lat': -6.247279420107277, 'lng': 106.8339725798927}, 'southwest': {'lat': -6.249979079892721, 'lng': 106.8312729201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,AmaBetta,{'open_now': True},ChIJr6DkEFvzaS4R1EGj9M7FuK8,3.7,ChIJr6DkEFvzaS4R1EGj9M7FuK8,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Tegal parang selatan II gg raufal rt 007 rw 007 tegal parang mampang prpatan, RT.3/RW.4, Tegal Parang, Kota Jakarta Selatan","{'compound_code': 'QR2M+G2 Tegal Parang, South Jakarta City, Jakarta', 'global_code': '6P58QR2M+G2'}",,
OPERATIONAL,"{'location': {'lat': -6.261257899999999, 'lng': 106.81286}, 'viewport': {'northeast': {'lat': -6.259910520107277, 'lng': 106.8142309298927}, 'southwest': {'lat': -6.262610179892721, 'lng': 106.8115312701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Lippo Mall Kemang,{'open_now': True},ChIJEeNzPU3xaS4RmYSyV2pTNXs,4.6,ChIJEeNzPU3xaS4RmYSyV2pTNXs,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",10229,"Jl. Pangeran Antasari No.36, RW.5, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRQ7+F4 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRQ7+F4'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105054795637965102545"">David anugrah wiranata</a>'], 'photo_reference': 'AZose0mVV8E-t2jlwq1GAivi9A-wlDO9StX9MIvYgAuGrUoYE9n9MbcGgCth3UX-r7MpClbavCkE-Yq2PQBW19ZxsObuZwzfA1E0gVlTPrEv3KKgZvJg47q_yRHjiT1NGDTUVdlad0hIOGjnUwHgusvq1CmIkNBYlY1hB_SfEhDUKgljl30x', 'width': 4000}]",
OPERATIONAL,"{'location': {'lat': -6.270138999999999, 'lng': 106.8152609}, 'viewport': {'northeast': {'lat': -6.268791170107278, 'lng': 106.8165966298927}, 'southwest': {'lat': -6.271490829892722, 'lng': 106.8138969701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kemang 88,{'open_now': True},ChIJacxwwdjxaS4RQleaEO4VnD4,4.5,ChIJacxwwdjxaS4RQleaEO4VnD4,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",346,"Jl. Kemang Raya No.88, RT.10/RW.2, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRH8+W3 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRH8+W3'}","[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112492756070690966378"">Robi Ariesta</a>'], 'photo_reference': 'AZose0k1FREQonvCrC_Gj-jd35tOddFspeMTYY3X81VqpZ40Ajm8zg5APrfKbRSgDrkxgZK-xNUi2CNKOSi97T_TBGLYQFEFcs2PPRaLtaN3e5J1ynZ3yZ09MzeVdbOkwsreesSsPMJsNyshvMf25eYSukKI38qHKMogQF19BOJ84Vg-Hyo', 'width': 3456}]",
OPERATIONAL,"{'location': {'lat': -6.2602965, 'lng': 106.8128451}, 'viewport': {'northeast': {'lat': -6.258875520107279, 'lng': 106.8141822298927}, 'southwest': {'lat': -6.261575179892723, 'lng': 106.8114825701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,INFORMA LIPPO MALL KEMANG,{'open_now': True},ChIJRTME3orxaS4RMpczO7ma2rI,5.0,ChIJRTME3orxaS4RMpczO7ma2rI,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",75,"12, Jl. Pangeran Antasari Jl. Kemang Raya No.36, RT.12/RW.5, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRQ7+V4 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRQ7+V4'}","[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118345718721059085500"">118345718721059085500</a>'], 'photo_reference': 'AZose0lklCLnfwGjN0pDc06bOUYnKBafDRTgu4r7H7_2P5R49XebyG6vFRh4MYJWUHlfwX3W5nllh1BRTjhhRm4TEENZZVnWtr92XjeskJNyZsQgd3JuasQfA5S-zp7f0-IDgrv-MHSSyesqisln29m7a98Vt7kYo7ccE3KuVj-dk-W6-wMl', 'width': 4624}]",
OPERATIONAL,"{'location': {'lat': -6.2569254, 'lng': 106.8146575}, 'viewport': {'northeast': {'lat': -6.255556020107278, 'lng': 106.8161377798927}, 'southwest': {'lat': -6.258255679892722, 'lng': 106.8134381201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kemang 10,{'open_now': True},ChIJl4Sub6vxaS4RoCH4PJO8hhQ,4.7,ChIJl4Sub6vxaS4RoCH4PJO8hhQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",233,"Jl. Kemang Raya No.10a, RW.1, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRV7+6V Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV7+6V'}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108735696099891475159"">A Google User</a>'], 'photo_reference': 'AZose0kjm4sDx9PENp6WNI3gL2soZxbIeF7kTYMDOWwuRSuob1XYNZqF7yp4mwcw7W5K4XCpvNDiD5xHE5zqOqU4bIKUuTDZrQCqA2hM1SSdlPGIogAmtqdFDbR1mKUbL_Kmpzdxnl2sUnjmqJdPYD0ZZUQ3MlKrCIw6ddtfEoVAzOaTPV62', 'width': 4032}]",
OPERATIONAL,"{'location': {'lat': -6.2605591, 'lng': 106.8152123}, 'viewport': {'northeast': {'lat': -6.259190470107278, 'lng': 106.8167060798927}, 'southwest': {'lat': -6.261890129892722, 'lng': 106.8140064201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mitra Hadiprana Boutique Mall,{'open_now': True},ChIJcSnIU4DxaS4RpVUQHcsamyU,4.5,ChIJcSnIU4DxaS4RpVUQHcsamyU,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",111,"Jl. Kemang Raya No.30, RT.11/RW.1, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRQ8+Q3 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRQ8+Q3'}","[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109793097160913191674"">bernard herjuna</a>'], 'photo_reference': 'AZose0kESSeSwjG4Xban7neoUr-7mAQfqu_BizHmrOTJWyClqmQCqZv5-rLRlQBJh7VuKJqi4Tgkq5nR2tSMGHTUey29pxdp4oRmeh0xjM6B_q8IcAav72CgRgSGb9WzrqwpU8MqAzHnvhTXuTAI6qKRvVW8naREXyW9TZ3t4N0l5WshMwbL', 'width': 2184}]",
OPERATIONAL,"{'location': {'lat': -6.254146, 'lng': 106.8268545}, 'viewport': {'northeast': {'lat': -6.252877220107278, 'lng': 106.8282128298927}, 'southwest': {'lat': -6.255576879892722, 'lng': 106.8255131701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Toko Sari Bumi,,ChIJm94VOIfxaS4RWfIGMNNIKPc,3.2,ChIJm94VOIfxaS4RWfIGMNNIKPc,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",6,"Jl. Kemang Utara IX No.44, RT.2/RW.5, Duren Tiga, Kota Jakarta Selatan","{'compound_code': 'PRWG+8P Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRWG+8P'}",,
OPERATIONAL,"{'location': {'lat': -6.2616744, 'lng': 106.8128869}, 'viewport': {'northeast': {'lat': -6.260288770107277, 'lng': 106.8144147798927}, 'southwest': {'lat': -6.262988429892721, 'lng': 106.8117151201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Loading Dock Lippo Kemang.,{'open_now': True},ChIJyzKVFYHxaS4RWlPOq3hLrEU,4.5,ChIJyzKVFYHxaS4RWlPOq3hLrEU,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",55,"PRQ7+85J, RT.12/RW.5, Bangka, South Jakarta City",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118404856965716055163"">Salsa Bilah</a>'], 'photo_reference': 'AZose0nNkaEkAKaHy1Eaz10YD4lI9DvE3zGpge0ve__GXkBHka8_HMKKTyfWnyTvyOQ-bXKonIAxIid_nMHh5Q4LXVZF_U7hhAJkGPVV1pj_8YpL-8A19v5KGblfPmpyUfmP5jGhtnmNCqc1wxtA6jQPgG2PXZVryQQvgPgjHEJeoguCKMbK', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.2585273, 'lng': 106.8153928}, 'viewport': {'northeast': {'lat': -6.257183620107278, 'lng': 106.8166358298927}, 'southwest': {'lat': -6.259883279892722, 'lng': 106.8139361701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Plaza Adorama,{'open_now': True},ChIJc5DYKIDxaS4R5s85mW5K9Ck,4.3,ChIJc5DYKIDxaS4R5s85mW5K9Ck,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1457,"Jl. Kemang Raya No.17, RT.6/RW.1, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRR8+H5 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRR8+H5'}","[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108740264787308702254"">Admin</a>'], 'photo_reference': 'AZose0liKmV3v8CFJFirf4NNlB4SmybT9SMzyxijGFr0I_RIUG8EouIWvJaICX87QdDlMnPpRZwMEMJTiS72HRhC87Q2PjM2zMuPhrXz19s-ExeB-dRKRPg6OSxZ9lLL6aY4iPqq5VeDMlzFHKZZsIU9WmUH-X70xQcxkULrqp3oJnO_niKE', 'width': 4608}]",
OPERATIONAL,"{'location': {'lat': -6.253699, 'lng': 106.8236465}, 'viewport': {'northeast': {'lat': -6.252271770107278, 'lng': 106.8250460798927}, 'southwest': {'lat': -6.254971429892722, 'lng': 106.8223464201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,TOKO LESTARI JAYA,{'open_now': True},ChIJU7ntIEjzaS4RLKKzv1OeDUU,5.0,ChIJU7ntIEjzaS4RLKKzv1OeDUU,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Mampang Prpt. 16 No.13, RT.2/RW.6, Duren Tiga, Kota Jakarta Selatan","{'compound_code': 'PRWF+GF Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRWF+GF'}","[{'height': 812, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112286893031819671958"">A Google User</a>'], 'photo_reference': 'AZose0n018tL8eBCZEmohN95gu-qoQ7o6HW52sxZPKzExEWImlVrM9bNBlcknjNQuIVR3z94dmMhCbnZ_ietFybeV9bL1U03eCqlHGYC-JZN6Y-GkrMZYcaCdazsV5AzBulgZcPjLqgmnlkfWg2v0shmmyspBO5-9TTgMWSSqjPF6XdYP5NF', 'width': 646}]",
